show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,duration_cleaned
s2466,0,Intuition,Argentina,2020-05-28,0.6599304775080349,TV-MA,116 min,"Dramas, International Movies, Thrillers","Police officer Pipa works on her first big case while simultaneously investigating her boss, who is suspected of murder. The prequel to ""Perdida"".",0.9083255890250234
s2467,1,Mako Mermaids: An H2O Adventure,Australia,2020-05-28,0.20635461443803613,TV-G,4 Seasons,"Kids' TV, TV Comedies","This ""H2O"" sequel follows Zac, a boy who accidentally turns into a merman and threatens the existence of three young mermaids who guard Mako Island.",-1.296208257587459
s2468,0,I'm No Longer Here,"Mexico, United States",2020-05-27,0.5465365117405352,TV-MA,112 min,"Dramas, Independent Movies, International Movies","A terrible misunderstanding with a local gang sends 17-year-old Ulises, leader of a group hooked on cumbia music, across the border to save his life.",0.8295922373602919
s2469,0,Hannah Gadsby: Douglas,Australia,2020-05-26,0.6599304775080349,TV-MA,73 min,Stand-Up Comedy,"Hannah Gadsby returns for her second special and digs deep into the complexities of popularity, identity and her most unusual dog park encounter.",0.06194205862915968
s2470,0,Ne Zha,China,2020-05-25,0.5465365117405352,TV-14,110 min,"Action & Adventure, Comedies, International Movies","Bound by a divine mandate, rebellious outcast Ne Zha grapples with his formidable powers and a destiny that would imperil his loved ones.",0.7902255615279261
s2471,1,Supergirl,United States,2020-05-25,0.5465365117405352,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City.",-1.276524919671276
s2472,0,Uncut Gems,United States,2020-05-25,0.5465365117405352,R,135 min,"Dramas, Thrillers","With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hopes of staying afloat and alive.",1.282309009432498
s2473,1,Betaal,India,2020-05-24,0.6599304775080349,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Horror","Hired to displace tribal villagers to make way for a new highway, officials unearth an old curse and an army of British soldier-zombies.",-1.3552582713360075
s2474,1,Dynasty,United States,2020-05-23,0.5465365117405352,TV-14,3 Seasons,TV Dramas,The Carringtons and the Colbys feud for control over their fortune – and their children – in this updated reboot of the classic prime-time soap.,-1.3158915955036417
s2475,0,One Day We'll Talk About Today,Indonesia,2020-05-23,0.6599304775080349,TV-G,128 min,"Dramas, International Movies","Harboring a deep secret, a seemingly happy family confronts the trauma of years past as a clash between generations threatens to separate them.",1.144525644019218
s2476,0,Si Doel the Movie 3,Indonesia,2020-05-23,0.6599304775080349,TV-G,93 min,"Dramas, International Movies, Music & Musicals","Torn between reuniting with one family and leaving another behind, Doel must choose between the two women he loves.",0.45560881695281724
s2477,1,History 101,United Kingdom,2020-05-22,0.6599304775080349,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",-1.3552582713360075
s2478,0,Living in Bondage: Breaking Free,Nigeria,2020-05-22,0.5465365117405352,TV-MA,149 min,"Horror Movies, International Movies, Thrillers","Mentored by an enigmatic tycoon, an ambitious young man faces a crisis when his rise in power draws him deep into the occult.",1.5578757402590584
s2479,0,Modest Heroes: Ponoc Short Films Theatre,Japan,2020-05-22,0.43314254597303553,PG,54 min,"Anime Features, Children & Family Movies",Two underwater siblings surviving on their own. A boy with a serious egg allergy. A man invisible to the rest of society. Three short animated tales.,-0.312041361778315
s2480,0,The Lovebirds,United States,2020-05-22,0.6599304775080349,R,87 min,"Action & Adventure, Comedies, Romantic Movies","When a couple in the fast lane to splitsville accidentally careens into a murder, they take off on a wild race to find the killer and clear their names.",0.33750878945571994
s2481,1,Trailer Park Boys: The Animated Series,Canada,2020-05-22,0.6599304775080349,TV-MA,2 Seasons,TV Comedies,"Nova Scotia’s favorite miscreants have always been super sketchy. Now, carrying on from the Season 12 finale, the boys have become complete cartoons.",-1.3355749334198246
s2482,0,#FriendButMarried,Indonesia,2020-05-21,0.43314254597303553,TV-G,102 min,"Dramas, International Movies, Romantic Movies","Pining for his high school crush for years, a young man puts up his best efforts to move out of the friend zone until she reveals she's getting married.",0.6327588581984631
s2483,0,Bye Bye London,Kuwait,2020-05-21,-3.762434187424453,TV-14,177 min,"Comedies, Dramas, International Movies","In this satirical play, a wealthy Kuwaiti businessman travels to London for pleasure and encounters a host of eccentric characters.",2.109009201912179
s2484,0,Fifty Year Old Teenager,United States,2020-05-21,-2.0615247009119577,TV-14,204 min,"Comedies, International Movies",The life of a married 50-year-old doctor turns topsy-turvy when he falls in love with a younger woman and begins to act like a teenager.,2.6404593256491165
s2485,0,Lock Your Girls In,United States,2020-05-21,-3.6490402216569535,TV-PG,233 min,"Comedies, International Movies, Romantic Movies",A widower believes he must marry off his three problematic daughters before he can pursue his real goal of marrying his secret love.,3.21127612521842
s2486,0,Mujeres arriba,Chile,2020-05-21,0.5465365117405352,TV-14,98 min,"Comedies, International Movies, Romantic Movies","A trio of best friends — a carefree bachelorette, a passionate mom and a perfectionist girlfriend — try to spice up their sex lives with their partners.",0.5540255065337316
s2487,1,Mystic Pop-up Bar,South Korea,2020-05-21,0.6599304775080349,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",A young man with a unique ability begins working for a centuries-old bar owner who resolves her customers' emotional troubles by entering their dreams.,-1.3552582713360075
s2488,0,No Longer kids,Egypt,2020-05-21,-3.9892221189594523,TV-14,237 min,"Comedies, Dramas, International Movies","Hoping to prevent their father from skipping town with his mistress, four rowdy siblings resort to absurd measures to stop him.",3.2900094768831516
s2489,0,Raya and Sakina,United States,2020-05-21,-3.422252290121954,TV-14,230 min,"Comedies, Dramas, International Movies","When robberies and murders targeting women sweep early 20th-century Egypt, the hunt for suspects leads to two shadowy sisters. Based on a true story.",3.1522261114698713
s2490,0,Sayed the Servant,United States,2020-05-21,-3.3088583243544543,TV-14,173 min,"Comedies, International Movies","While running from the law, Sayed begins to work as a house servant to a wealthy family, whose divorced daughter enlists his help in a marriage scheme.",2.030275850247447
s2491,0,The Married Couples,Egypt,2020-05-21,-3.762434187424453,TV-14,195 min,"Comedies, International Movies, Romantic Movies","Hailing from different classes, a young man and his wife try to find their version of happily married when both yearn to leave their old lives behind.",2.4633092844034707
s2492,0,The School of Mischief,Egypt,2020-05-21,-4.66958591356445,TV-14,253 min,"Comedies, Dramas, International Movies",A high school teacher volunteers to transform five notorious misfits into model students — and has unintended results.,3.6049428835420776
s2493,0,The Witness Who Didn't See Anything,Egypt,2020-05-21,-4.329404016261952,TV-PG,157 min,"Comedies, International Movies","Pressured by cops into testifying as an eyewitness to a neighbor's murder, a children's TV host takes on a new persona after the trial.",1.7153424435885214
s2494,0,Anchor Baby,"Canada, Nigeria",2020-05-20,-0.47400918016696203,TV-MA,97 min,"Dramas, International Movies",A Nigerian couple living in the U.S. face agonizing fallout when they defy deportation orders with the hopes of giving their unborn child citizenship.,0.5343421686175487
s2495,0,Ben Platt Live from Radio City Music Hall,United States,2020-05-20,0.6599304775080349,TV-PG,85 min,Music & Musicals,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage —numbers from his debut LP, ""Sing to Me Instead.”",0.2981421136233542
s2496,1,Especial 20 años Fútbol de Primera,United States,2020-05-20,0.6599304775080349,TV-14,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","Revisit the emotional bouts and memorable highlights from the past two decades in this special celebrating esteemed TV show ""Fútbol de Primera.""",-1.3552582713360075
s2497,0,Honeytrap,United Kingdom,2020-05-20,-0.020433317096963256,TV-MA,94 min,"Dramas, Independent Movies","New to London, a naive and desperate teenager tries to fit in but instead becomes tragically implicated in a merciless world of gang violence.",0.4752921548690001
s2498,0,I Will Follow,United States,2020-05-20,-0.47400918016696203,TV-14,80 min,"Dramas, Independent Movies, Romantic Movies","Devastated after her aunt dies, Maye moves out of the home they shared and copes with her grief, yet finds comfort in the kindness of other mourners.",0.19972542404243981
s2499,0,Mutiny of the Worker Bees,Mexico,2020-05-20,0.6599304775080349,TV-MA,94 min,"Comedies, International Movies","When Omar's grandfather forces him to get a job at a tech company in Mexico City, he meets a quirky ensemble of nine-to-fivers ... and some nemeses.",0.4752921548690001
s2500,1,The Queen and the Conqueror,Colombia,2020-05-20,0.6599304775080349,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Years after Spanish conquistador Pedro de Heredia betrayed her people and broke her heart, indigenous woman Catalina reenters his life to get revenge.",-1.3552582713360075
s2501,0,What Are the Odds?,India,2020-05-20,0.6599304775080349,TV-MA,92 min,"Comedies, Dramas, Independent Movies","When two unlikely friends play hooky from school, accidental encounters and otherworldly events turn their day into a whimsical coming-of-age journey.",0.4359254790366343
s2502,0,Either Me Or My Auntie,Egypt,2020-05-19,-0.9275850432369608,TV-PG,105 min,"Comedies, International Movies","A musician's marriage proposal to his girlfriend is denied by her mother, whose affinity for magic begins to meddle in their relationship even more.",0.6918088719470118
s2503,0,Escaping Tel Aviv,Egypt,2020-05-19,-0.5874031459344617,TV-14,120 min,"Action & Adventure, International Movies","After her husband reveals he's an undercover Mossad agent, an Egyptian woman and their children are taken to Israel, prompting an urgent rescue mission.",0.9870589406897549
s2504,0,Game Over,Egypt,2020-05-19,-0.24722124863196265,TV-14,96 min,"Comedies, International Movies, Romantic Movies",A woman ends up working at the same nightclub as her son’s girlfriend — who she doesn’t like — and tries to break up their relationship.,0.5146588307013659
s2505,0,Karkar,Egypt,2020-05-19,-0.8141910774694611,TV-14,107 min,"Comedies, International Movies","After electrocution leaves a wealthy man brain-damaged, his money-hungry aunt and uncle try to con him by marrying him off to a fake relative.",0.7311755477793775
s2506,0,My Sleeping Lover,Egypt,2020-05-19,-0.7007971117019615,TV-PG,93 min,"Comedies, International Movies","After undergoing hypnosis, Ramez finally meets the woman of his dreams — but his vision of her appearance doesn't quite match up with reality.",0.45560881695281724
s2507,0,Omar & Salma 2,Egypt,2020-05-19,-0.5874031459344617,TV-14,101 min,"Comedies, International Movies","Now parents, Omar and Salma hit some obstacles while raising their two children and staying in love after the honeymoon ends.",0.6130755202822802
